"User_ID","Age","Gender","Location","Income","Interests","Last_Login_Days_Ago","Purchase_Frequency","Average_Order_Value","Total_Spending","Product_Category_Preference","Time_Spent_on_Site_Minutes","Pages_Viewed","Newsletter_Subscription","RFM_score","Recency","Frequency","Monetary","customer_segment","macro_segment"
"652","42","Female","Suburban","73304","Sports","20","4","685.75","2743","Electronics","462","19","False","8","20","4","2743","潜力客户","潜力客户"
"653","50","Male","Suburban","51539","Travel","18","9","247.78","2230","Health & Beauty","80","16","False","10","18","9","2230","重要挽留客户","重要客户"
"654","55","Female","Suburban","44686","Technology","6","1","3820","3820","Electronics","523","25","True","11","6","1","3820","重要深耕客户","重要客户"
"655","23","Female","Rural","19761","Sports","24","6","422","2532","Apparel","417","48","False","7","24","6","2532","新客户","一般客户"
"656","61","Male","Urban","23948","Food","10","11","138.27","1521","Health & Beauty","384","18","False","10","10","11","1521","重要挽留客户","重要客户"
"657","62","Female","Urban","6173","Fashion","20","10","529.9","5299","Books","391","23","False","11","20","10","5299","重要深耕客户","重要客户"
"658","49","Male","Suburban","76119","Sports","15","14","194.36","2721","Books","126","21","True","11","15","14","2721","重要深耕客户","重要客户"
"659","62","Male","Suburban","81496","Sports","5","12","254.58","3055","Books","494","11","False","13","5","12","3055","重要唤回客户","核心客户"
"660","64","Male","Urban","78770","Food","20","2","675.5","1351","Health & Beauty","47","39","True","5","20","2","1351","一般维持客户","一般客户"
"661","38","Female","Suburban","86308","Travel","3","15","168.53","2528","Health & Beauty","476","41","True","13","3","15","2528","重要唤回客户","核心客户"
"662","33","Female","Urban","25799","Technology","5","2","2865.5","5731","Health & Beauty","464","4","False","12","5","2","5731","重要深耕客户","重要客户"
"663","38","Male","Rural","27666","Food","25","1","2273","2273","Electronics","123","25","False","5","25","1","2273","一般维持客户","一般客户"
"664","28","Male","Suburban","47245","Technology","8","2","2242.5","4485","Apparel","474","32","False","11","8","2","4485","重要深耕客户","重要客户"
"665","54","Female","Urban","82964","Travel","8","16","38.88","622","Books","134","30","False","10","8","16","622","重要挽留客户","重要客户"
"666","53","Male","Suburban","69321","Sports","8","9","313.67","2823","Electronics","562","45","True","12","8","9","2823","重要深耕客户","重要客户"
"667","52","Male","Urban","56849","Technology","12","2","4113","8226","Books","23","26","True","11","12","2","8226","重要深耕客户","重要客户"
"668","36","Female","Urban","146253","Fashion","24","3","174.33","523","Electronics","566","36","False","4","24","3","523","流失客户","流失客户"
"669","37","Male","Suburban","56146","Fashion","23","1","2119","2119","Health & Beauty","235","34","True","6","23","1","2119","一般维持客户","一般客户"
"670","35","Female","Rural","30267","Food","8","4","25.75","103","Books","59","9","False","7","8","4","103","新客户","一般客户"
"671","64","Male","Urban","102320","Travel","11","15","198.53","2978","Health & Beauty","164","12","False","13","11","15","2978","重要唤回客户","核心客户"
"672","58","Female","Urban","145766","Food","14","6","77.33","464","Books","216","2","False","7","14","6","464","新客户","一般客户"
"673","31","Male","Urban","3255","Food","8","10","103.5","1035","Home & Kitchen","183","38","False","9","8","10","1035","潜力客户","潜力客户"
"674","32","Male","Rural","39244","Food","29","8","137","1096","Electronics","569","5","True","6","29","8","1096","一般维持客户","一般客户"
"675","48","Female","Rural","28272","Fashion","24","8","48.13","385","Home & Kitchen","90","5","True","5","24","8","385","一般维持客户","一般客户"
"676","18","Male","Suburban","48120","Fashion","28","5","353.4","1767","Electronics","311","22","False","6","28","5","1767","一般维持客户","一般客户"
"677","20","Female","Rural","6938","Food","10","6","185","1110","Apparel","557","5","False","9","10","6","1110","潜力客户","潜力客户"
"678","33","Male","Suburban","77329","Fashion","7","1","2016","2016","Books","257","4","True","9","7","1","2016","潜力客户","潜力客户"
"679","40","Female","Suburban","88765","Travel","28","12","177.5","2130","Apparel","533","9","True","8","28","12","2130","潜力客户","潜力客户"
"680","28","Female","Rural","22795","Food","17","2","235","470","Apparel","533","29","True","5","17","2","470","一般维持客户","一般客户"
"681","29","Female","Suburban","67386","Fashion","4","4","679.25","2717","Electronics","52","22","False","10","4","4","2717","重要挽留客户","重要客户"
"682","27","Female","Rural","18731","Technology","29","2","322.5","645","Home & Kitchen","338","27","True","3","29","2","645","流失客户","流失客户"
"683","49","Male","Suburban","97743","Food","13","16","204","3264","Health & Beauty","171","10","False","12","13","16","3264","重要深耕客户","重要客户"
"684","33","Male","Rural","25460","Food","4","15","109.6","1644","Electronics","67","16","False","12","4","15","1644","重要深耕客户","重要客户"
"685","25","Female","Rural","21292","Travel","5","5","171.8","859","Health & Beauty","300","42","True","9","5","5","859","潜力客户","潜力客户"
"686","55","Female","Suburban","105446","Sports","26","8","373.5","2988","Apparel","232","42","False","8","26","8","2988","潜力客户","潜力客户"
"687","29","Female","Urban","58979","Sports","22","2","2168.5","4337","Health & Beauty","68","10","True","9","22","2","4337","潜力客户","潜力客户"
"688","41","Male","Suburban","105048","Travel","4","11","201","2211","Home & Kitchen","506","6","False","12","4","11","2211","重要深耕客户","重要客户"
"689","45","Male","Rural","30500","Travel","18","4","73.5","294","Electronics","28","49","False","6","18","4","294","一般维持客户","一般客户"
"690","25","Male","Urban","54328","Travel","6","12","18.75","225","Home & Kitchen","51","5","False","10","6","12","225","重要挽留客户","重要客户"
"691","45","Male","Suburban","52887","Sports","24","9","412.44","3712","Home & Kitchen","260","6","False","10","24","9","3712","重要挽留客户","重要客户"
"692","53","Female","Suburban","44756","Travel","24","2","1131.5","2263","Electronics","591","47","False","5","24","2","2263","一般维持客户","一般客户"
"693","43","Female","Suburban","106550","Fashion","23","3","1059.67","3179","Home & Kitchen","586","25","False","8","23","3","3179","潜力客户","潜力客户"
"694","25","Female","Urban","89587","Food","22","7","185.43","1298","Books","184","4","True","7","22","7","1298","新客户","一般客户"
"695","45","Male","Rural","19638","Food","2","9","54.67","492","Books","23","40","True","10","2","9","492","重要挽留客户","重要客户"
"696","45","Male","Suburban","61553","Technology","23","1","3829","3829","Books","129","48","False","8","23","1","3829","潜力客户","潜力客户"
"697","54","Male","Suburban","115592","Technology","11","2","1392.5","2785","Health & Beauty","291","32","True","10","11","2","2785","重要挽留客户","重要客户"
"698","58","Female","Suburban","111841","Food","28","2","1845","3690","Home & Kitchen","501","35","False","8","28","2","3690","潜力客户","潜力客户"
"699","53","Female","Suburban","75461","Fashion","14","5","654.2","3271","Electronics","186","10","True","10","14","5","3271","重要挽留客户","重要客户"
"700","44","Male","Suburban","104206","Sports","5","4","890","3560","Electronics","479","34","True","11","5","4","3560","重要深耕客户","重要客户"
"701","34","Female","Rural","30794","Sports","6","12","245.5","2946","Health & Beauty","571","36","False","13","6","12","2946","重要唤回客户","核心客户"
"702","26","Male","Rural","24731","Fashion","10","8","168.38","1347","Electronics","492","6","True","9","10","8","1347","潜力客户","潜力客户"
"703","50","Male","Suburban","41530","Sports","8","5","778.2","3891","Books","513","43","False","12","8","5","3891","重要深耕客户","重要客户"
"704","37","Female","Urban","92116","Travel","14","7","318.43","2229","Home & Kitchen","67","46","True","9","14","7","2229","潜力客户","潜力客户"
"705","30","Male","Rural","22577","Food","24","20","11.4","228","Electronics","467","16","False","7","24","20","228","新客户","一般客户"
"706","45","Female","Urban","36255","Food","3","14","117.71","1648","Electronics","285","19","True","12","3","14","1648","重要深耕客户","重要客户"
"707","46","Male","Rural","38981","Fashion","12","8","132.63","1061","Apparel","417","34","False","9","12","8","1061","潜力客户","潜力客户"
"708","30","Female","Suburban","91921","Sports","16","12","260.5","3126","Apparel","100","25","True","11","16","12","3126","重要深耕客户","重要客户"
"709","63","Female","Rural","35442","Technology","28","3","159.33","478","Apparel","189","31","False","4","28","3","478","流失客户","流失客户"
"710","52","Female","Suburban","46029","Technology","23","1","4743","4743","Home & Kitchen","388","49","True","8","23","1","4743","潜力客户","潜力客户"
"711","23","Male","Rural","18682","Sports","17","9","189.89","1709","Books","241","41","False","9","17","9","1709","潜力客户","潜力客户"
"712","35","Male","Suburban","51959","Technology","1","3","1288","3864","Books","417","17","True","12","1","3","3864","重要深耕客户","重要客户"
"713","22","Female","Suburban","42880","Fashion","23","3","1061.67","3185","Books","176","47","False","8","23","3","3185","潜力客户","潜力客户"
"714","64","Female","Suburban","108439","Fashion","10","7","370.71","2595","Home & Kitchen","387","30","True","10","10","7","2595","重要挽留客户","重要客户"
"715","42","Male","Suburban","98613","Sports","25","9","358.56","3227","Home & Kitchen","471","39","False","9","25","9","3227","潜力客户","潜力客户"
"716","19","Male","Urban","99374","Technology","23","1","4045","4045","Apparel","233","31","False","8","23","1","4045","潜力客户","潜力客户"
"717","27","Male","Suburban","73023","Fashion","10","9","229.22","2063","Electronics","452","19","False","11","10","9","2063","重要深耕客户","重要客户"
"718","47","Female","Urban","14148","Fashion","21","8","180.88","1447","Health & Beauty","277","35","False","7","21","8","1447","新客户","一般客户"
"719","62","Male","Urban","148356","Travel","24","16","181.31","2901","Health & Beauty","229","29","True","10","24","16","2901","重要挽留客户","重要客户"
"720","22","Male","Suburban","73606","Travel","2","1","2633","2633","Electronics","171","1","True","9","2","1","2633","潜力客户","潜力客户"
"721","50","Female","Urban","34716","Fashion","9","1","2025","2025","Apparel","213","4","True","8","9","1","2025","潜力客户","潜力客户"
"722","18","Male","Rural","38551","Sports","22","12","117.92","1415","Electronics","282","28","False","8","22","12","1415","潜力客户","潜力客户"
"723","35","Male","Suburban","58410","Food","13","6","514.83","3089","Electronics","41","18","False","10","13","6","3089","重要挽留客户","重要客户"
"724","49","Male","Urban","30348","Food","25","17","240.53","4089","Health & Beauty","122","26","False","11","25","17","4089","重要深耕客户","重要客户"
"725","64","Female","Suburban","41270","Fashion","16","3","566.67","1700","Apparel","227","40","False","7","16","3","1700","新客户","一般客户"
"726","28","Female","Suburban","94869","Fashion","18","2","1351","2702","Home & Kitchen","294","19","False","8","18","2","2702","潜力客户","潜力客户"
"727","38","Female","Suburban","101232","Fashion","19","10","276.7","2767","Health & Beauty","267","6","True","10","19","10","2767","重要挽留客户","重要客户"
"728","43","Female","Urban","53814","Sports","12","1","743","743","Home & Kitchen","541","1","True","6","12","1","743","一般维持客户","一般客户"
"729","42","Female","Rural","23879","Travel","8","10","96.6","966","Apparel","451","8","True","9","8","10","966","潜力客户","潜力客户"
"730","39","Female","Rural","33733","Fashion","17","9","21.44","193","Electronics","449","33","False","8","17","9","193","潜力客户","潜力客户"
"731","44","Female","Urban","123778","Fashion","15","10","358.8","3588","Books","61","43","False","12","15","10","3588","重要深耕客户","重要客户"
"732","30","Male","Suburban","113033","Technology","10","1","3234","3234","Books","502","21","False","9","10","1","3234","潜力客户","潜力客户"
"733","50","Male","Urban","59731","Sports","15","5","822.4","4112","Apparel","147","24","False","11","15","5","4112","重要深耕客户","重要客户"
"734","51","Female","Urban","39780","Fashion","15","3","1114.33","3343","Books","334","25","False","9","15","3","3343","潜力客户","潜力客户"
"735","58","Male","Urban","45229","Technology","23","1","8146","8146","Home & Kitchen","142","47","False","8","23","1","8146","潜力客户","潜力客户"
"736","52","Male","Suburban","97026","Food","7","13","254.69","3311","Books","44","43","False","14","7","13","3311","重要价值客户","核心客户"
"737","18","Female","Urban","138737","Fashion","13","4","1067.25","4269","Apparel","144","19","True","10","13","4","4269","重要挽留客户","重要客户"
"738","38","Male","Suburban","90584","Fashion","17","9","251.11","2260","Apparel","333","29","True","10","17","9","2260","重要挽留客户","重要客户"
"739","23","Male","Urban","16652","Technology","9","1","4399","4399","Home & Kitchen","497","10","False","10","9","1","4399","重要挽留客户","重要客户"
"740","45","Male","Rural","32820","Sports","8","1","1856","1856","Books","396","12","False","7","8","1","1856","新客户","一般客户"
"741","34","Male","Urban","108170","Fashion","20","5","57.2","286","Books","55","33","False","5","20","5","286","一般维持客户","一般客户"
"742","22","Male","Urban","38296","Food","26","13","352.31","4580","Electronics","307","7","True","11","26","13","4580","重要深耕客户","重要客户"
"743","48","Female","Rural","4995","Fashion","27","6","193.83","1163","Health & Beauty","423","17","True","6","27","6","1163","一般维持客户","一般客户"
"744","22","Female","Suburban","67735","Food","21","18","184.11","3314","Apparel","417","10","False","11","21","18","3314","重要深耕客户","重要客户"
"745","55","Female","Suburban","48954","Travel","18","9","234","2106","Electronics","325","31","True","10","18","9","2106","重要挽留客户","重要客户"
"746","20","Male","Urban","40223","Travel","13","7","35.57","249","Apparel","80","6","True","7","13","7","249","新客户","一般客户"
"747","40","Female","Rural","8021","Food","16","14","2.71","38","Electronics","31","17","True","9","16","14","38","潜力客户","潜力客户"
"748","54","Male","Suburban","106756","Sports","9","11","346","3806","Health & Beauty","112","37","False","13","9","11","3806","重要唤回客户","核心客户"
"749","54","Male","Urban","110892","Fashion","12","4","1255.75","5023","Electronics","558","18","True","11","12","4","5023","重要深耕客户","重要客户"
"750","27","Male","Rural","6296","Fashion","12","2","601","1202","Apparel","564","26","True","7","12","2","1202","新客户","一般客户"
"751","27","Male","Suburban","84447","Travel","6","17","157.76","2682","Books","472","49","False","13","6","17","2682","重要唤回客户","核心客户"
"752","36","Female","Suburban","52721","Food","19","16","213.56","3417","Apparel","74","16","False","11","19","16","3417","重要深耕客户","重要客户"
"753","34","Female","Rural","24439","Fashion","28","5","91.2","456","Home & Kitchen","553","8","True","4","28","5","456","流失客户","流失客户"
"754","38","Male","Rural","7197","Fashion","7","4","289.75","1159","Home & Kitchen","479","24","False","9","7","4","1159","潜力客户","潜力客户"
"755","31","Female","Rural","12963","Sports","25","11","79.18","871","Home & Kitchen","589","13","True","6","25","11","871","一般维持客户","一般客户"
"756","26","Male","Rural","35443","Technology","3","3","634.67","1904","Home & Kitchen","387","29","True","9","3","3","1904","潜力客户","潜力客户"
"757","63","Female","Urban","6953","Travel","16","20","113.15","2263","Health & Beauty","564","32","False","11","16","20","2263","重要深耕客户","重要客户"
"758","18","Female","Rural","39842","Travel","18","18","47.56","856","Books","433","24","False","9","18","18","856","潜力客户","潜力客户"
"759","62","Male","Suburban","98721","Technology","16","2","1975","3950","Books","412","16","True","10","16","2","3950","重要挽留客户","重要客户"
"760","30","Female","Suburban","105501","Fashion","23","1","3298","3298","Apparel","467","11","False","7","23","1","3298","新客户","一般客户"
"761","21","Male","Urban","45763","Sports","7","8","68","544","Electronics","599","32","False","9","7","8","544","潜力客户","潜力客户"
"762","18","Female","Suburban","113087","Sports","4","12","309.17","3710","Apparel","248","6","True","15","4","12","3710","重要价值客户","核心客户"
"763","57","Male","Suburban","80275","Travel","27","13","173","2249","Apparel","581","35","True","9","27","13","2249","潜力客户","潜力客户"
"764","49","Male","Rural","29137","Sports","25","9","284","2556","Apparel","120","33","True","8","25","9","2556","潜力客户","潜力客户"
"765","51","Female","Suburban","55035","Technology","8","1","4721","4721","Apparel","67","18","True","10","8","1","4721","重要挽留客户","重要客户"
"766","45","Female","Urban","145168","Fashion","13","4","589","2356","Books","573","37","True","8","13","4","2356","潜力客户","潜力客户"
"767","48","Male","Rural","8913","Technology","13","1","1100","1100","Electronics","327","13","True","6","13","1","1100","一般维持客户","一般客户"
"768","25","Female","Rural","35221","Food","17","2","426.5","853","Apparel","470","10","False","5","17","2","853","一般维持客户","一般客户"
"769","56","Female","Urban","30386","Travel","17","6","335.83","2015","Books","493","37","False","9","17","6","2015","潜力客户","潜力客户"
"770","43","Male","Rural","5589","Sports","5","10","224.1","2241","Apparel","286","26","True","12","5","10","2241","重要深耕客户","重要客户"
"771","51","Male","Rural","21919","Food","6","9","169.44","1525","Home & Kitchen","312","46","False","11","6","9","1525","重要深耕客户","重要客户"
"772","20","Female","Urban","122830","Sports","19","5","786","3930","Apparel","309","17","False","10","19","5","3930","重要挽留客户","重要客户"
"773","29","Male","Rural","31436","Fashion","13","3","244","732","Apparel","97","1","True","6","13","3","732","一般维持客户","一般客户"
"774","18","Male","Urban","106879","Fashion","25","9","340.89","3068","Health & Beauty","113","25","False","9","25","9","3068","潜力客户","潜力客户"
"775","61","Male","Urban","133934","Fashion","28","5","674.2","3371","Home & Kitchen","456","34","False","8","28","5","3371","潜力客户","潜力客户"
"776","22","Female","Suburban","101501","Sports","26","2","1902","3804","Electronics","463","39","True","8","26","2","3804","潜力客户","潜力客户"
"777","47","Female","Suburban","62276","Food","14","5","740.4","3702","Apparel","132","10","False","11","14","5","3702","重要深耕客户","重要客户"
"778","47","Male","Rural","38267","Fashion","22","1","227","227","Electronics","121","20","False","4","22","1","227","流失客户","流失客户"
"779","34","Female","Rural","32490","Food","4","14","160.57","2248","Home & Kitchen","197","7","True","13","4","14","2248","重要唤回客户","核心客户"
"780","64","Male","Urban","36675","Sports","28","3","291.67","875","Apparel","482","16","False","4","28","3","875","流失客户","流失客户"
"781","40","Female","Rural","35701","Food","7","8","226.5","1812","Health & Beauty","39","37","False","10","7","8","1812","重要挽留客户","重要客户"
"782","32","Male","Urban","7583","Sports","8","12","30.33","364","Books","566","29","False","9","8","12","364","潜力客户","潜力客户"
"783","54","Male","Urban","65734","Sports","25","8","505.88","4047","Health & Beauty","512","12","True","10","25","8","4047","重要挽留客户","重要客户"
"784","38","Female","Rural","12529","Travel","13","1","984","984","Health & Beauty","474","17","True","5","13","1","984","一般维持客户","一般客户"
"785","31","Male","Urban","131062","Sports","27","13","190.62","2478","Books","161","48","False","9","27","13","2478","潜力客户","潜力客户"
"786","19","Female","Suburban","58065","Sports","6","6","432","2592","Books","289","20","False","11","6","6","2592","重要深耕客户","重要客户"
"787","28","Female","Rural","22222","Technology","6","3","681.33","2044","Books","200","26","True","10","6","3","2044","重要挽留客户","重要客户"
"788","56","Male","Suburban","49703","Fashion","24","7","361.14","2528","Apparel","528","48","True","7","24","7","2528","新客户","一般客户"
"789","55","Male","Rural","6094","Travel","28","15","56.73","851","Electronics","503","19","False","7","28","15","851","新客户","一般客户"
"790","51","Female","Urban","28199","Travel","21","7","457.86","3205","Electronics","248","47","True","9","21","7","3205","潜力客户","潜力客户"
"791","55","Male","Rural","24122","Travel","3","10","197.2","1972","Books","383","12","False","11","3","10","1972","重要深耕客户","重要客户"
"792","51","Male","Suburban","96073","Technology","28","1","3036","3036","Health & Beauty","218","21","False","6","28","1","3036","一般维持客户","一般客户"
"793","35","Male","Urban","99591","Sports","3","11","106.27","1169","Home & Kitchen","87","42","True","11","3","11","1169","重要深耕客户","重要客户"
"794","47","Male","Rural","2595","Fashion","13","4","228.25","913","Books","82","34","True","6","13","4","913","一般维持客户","一般客户"
"795","32","Male","Rural","37713","Food","22","9","121.56","1094","Health & Beauty","62","7","False","8","22","9","1094","潜力客户","潜力客户"
"796","44","Female","Rural","24327","Sports","2","8","299.5","2396","Health & Beauty","500","45","False","11","2","8","2396","重要深耕客户","重要客户"
"797","51","Female","Suburban","80381","Technology","16","2","1356.5","2713","Apparel","42","35","True","8","16","2","2713","潜力客户","潜力客户"
"798","55","Male","Suburban","101270","Sports","22","12","301.58","3619","Apparel","12","15","False","12","22","12","3619","重要深耕客户","重要客户"
"799","50","Male","Rural","18618","Sports","29","12","28.75","345","Electronics","115","1","True","6","29","12","345","一般维持客户","一般客户"
"800","41","Male","Urban","22892","Technology","6","1","2170","2170","Electronics","218","26","True","9","6","1","2170","潜力客户","潜力客户"
"801","32","Female","Urban","9069","Travel","8","5","416","2080","Home & Kitchen","106","35","True","10","8","5","2080","重要挽留客户","重要客户"
"802","47","Male","Suburban","47280","Travel","23","19","110.53","2100","Home & Kitchen","528","25","True","10","23","19","2100","重要挽留客户","重要客户"
"803","59","Female","Urban","56215","Fashion","8","8","451.88","3615","Home & Kitchen","472","42","True","13","8","8","3615","重要唤回客户","核心客户"
"804","34","Female","Suburban","67859","Fashion","25","9","349.67","3147","Home & Kitchen","387","15","False","9","25","9","3147","潜力客户","潜力客户"
"805","22","Female","Rural","24722","Travel","6","12","71.75","861","Health & Beauty","226","22","True","10","6","12","861","重要挽留客户","重要客户"
"806","46","Male","Suburban","65088","Food","14","13","244.08","3173","Health & Beauty","481","6","True","12","14","13","3173","重要深耕客户","重要客户"
"807","21","Female","Suburban","104803","Sports","3","7","536.43","3755","Electronics","408","15","True","13","3","7","3755","重要唤回客户","核心客户"
"808","27","Male","Rural","1245","Food","10","13","143.62","1867","Apparel","457","24","True","11","10","13","1867","重要深耕客户","重要客户"
"809","34","Female","Urban","77507","Sports","3","4","932.75","3731","Apparel","21","21","True","12","3","4","3731","重要深耕客户","重要客户"
"810","27","Male","Suburban","94459","Travel","27","17","153","2601","Books","203","7","True","9","27","17","2601","潜力客户","潜力客户"
"811","34","Female","Suburban","58932","Fashion","12","10","171.1","1711","Health & Beauty","417","29","True","10","12","10","1711","重要挽留客户","重要客户"
"812","37","Male","Rural","6200","Fashion","17","7","15.86","111","Home & Kitchen","416","32","False","7","17","7","111","新客户","一般客户"
"813","41","Female","Urban","15428","Food","27","6","131.83","791","Home & Kitchen","448","32","False","5","27","6","791","一般维持客户","一般客户"
"814","22","Male","Suburban","103381","Fashion","29","5","539","2695","Books","512","5","False","7","29","5","2695","新客户","一般客户"
"815","51","Male","Rural","2252","Travel","5","13","9.23","120","Apparel","85","4","False","11","5","13","120","重要深耕客户","重要客户"
"816","23","Male","Suburban","52348","Food","20","17","181.47","3085","Home & Kitchen","167","22","True","11","20","17","3085","重要深耕客户","重要客户"
"817","19","Male","Rural","16953","Sports","25","5","131.8","659","Apparel","384","18","False","5","25","5","659","一般维持客户","一般客户"
"818","30","Female","Urban","114247","Fashion","9","5","185","925","Books","468","35","True","8","9","5","925","潜力客户","潜力客户"
"819","60","Female","Urban","54946","Technology","21","1","5436","5436","Apparel","72","17","False","8","21","1","5436","潜力客户","潜力客户"
"820","60","Male","Urban","9185","Fashion","26","1","2956","2956","Apparel","521","24","False","6","26","1","2956","一般维持客户","一般客户"
"821","28","Female","Urban","58518","Sports","20","10","207.5","2075","Apparel","473","2","True","9","20","10","2075","潜力客户","潜力客户"
"822","64","Male","Suburban","41550","Food","7","10","316.5","3165","Home & Kitchen","258","13","True","12","7","10","3165","重要深耕客户","重要客户"
"823","40","Male","Suburban","70424","Sports","22","8","424.5","3396","Electronics","275","15","False","10","22","8","3396","重要挽留客户","重要客户"
"824","33","Female","Urban","26347","Technology","4","1","3145","3145","Health & Beauty","20","5","False","10","4","1","3145","重要挽留客户","重要客户"
"825","48","Male","Urban","134229","Travel","13","3","564","1692","Apparel","490","3","False","7","13","3","1692","新客户","一般客户"
"826","28","Male","Urban","120932","Fashion","13","1","3873","3873","Apparel","490","37","False","9","13","1","3873","潜力客户","潜力客户"
"827","33","Female","Suburban","115765","Food","10","16","207.63","3322","Apparel","326","37","True","13","10","16","3322","重要唤回客户","核心客户"
"828","25","Male","Urban","50931","Travel","18","19","184.95","3514","Electronics","529","37","False","12","18","19","3514","重要深耕客户","重要客户"
"829","21","Male","Urban","85593","Sports","17","6","707","4242","Books","89","3","False","11","17","6","4242","重要深耕客户","重要客户"
"830","57","Male","Urban","110764","Food","20","18","63.72","1147","Home & Kitchen","486","35","False","9","20","18","1147","潜力客户","潜力客户"
"831","21","Male","Rural","2938","Travel","20","20","87.7","1754","Electronics","350","23","False","9","20","20","1754","潜力客户","潜力客户"
"832","42","Female","Urban","5141","Food","13","15","123.73","1856","Apparel","84","28","False","10","13","15","1856","重要挽留客户","重要客户"
"833","20","Female","Rural","10078","Technology","17","3","176.67","530","Electronics","387","30","True","6","17","3","530","一般维持客户","一般客户"
"834","49","Female","Rural","36073","Technology","22","2","1118.5","2237","Electronics","87","18","True","6","22","2","2237","一般维持客户","一般客户"
"835","20","Male","Urban","36900","Fashion","4","5","392.4","1962","Electronics","307","36","True","10","4","5","1962","重要挽留客户","重要客户"
"836","44","Male","Rural","185","Fashion","1","1","129","129","Books","154","33","True","7","1","1","129","新客户","一般客户"
"837","46","Female","Urban","76168","Technology","1","3","1230.67","3692","Health & Beauty","440","26","True","12","1","3","3692","重要深耕客户","重要客户"
"838","49","Male","Suburban","116995","Food","15","6","617.5","3705","Home & Kitchen","264","48","False","11","15","6","3705","重要深耕客户","重要客户"
"839","36","Male","Suburban","76307","Technology","13","2","2144","4288","Books","421","40","True","10","13","2","4288","重要挽留客户","重要客户"
"840","38","Male","Suburban","76097","Fashion","17","7","237.57","1663","Books","493","17","True","8","17","7","1663","潜力客户","潜力客户"
"841","22","Male","Suburban","51181","Technology","24","2","1891","3782","Health & Beauty","411","40","False","8","24","2","3782","潜力客户","潜力客户"
"842","35","Female","Rural","34016","Technology","26","2","61.5","123","Books","173","7","True","3","26","2","123","流失客户","流失客户"
"843","45","Female","Urban","135921","Food","8","6","594.67","3568","Electronics","4","8","True","12","8","6","3568","重要深耕客户","重要客户"
"844","59","Female","Urban","21265","Travel","18","2","367.5","735","Electronics","472","31","True","5","18","2","735","一般维持客户","一般客户"
"845","39","Male","Urban","106745","Fashion","27","5","696.2","3481","Apparel","110","12","True","8","27","5","3481","潜力客户","潜力客户"
"846","38","Female","Suburban","106429","Food","13","2","1625.5","3251","Books","37","48","False","9","13","2","3251","潜力客户","潜力客户"
"847","23","Female","Suburban","48461","Technology","23","3","1066","3198","Apparel","583","31","False","8","23","3","3198","潜力客户","潜力客户"
"848","18","Male","Urban","9742","Technology","14","1","5525","5525","Home & Kitchen","31","44","True","9","14","1","5525","潜力客户","潜力客户"
"849","22","Male","Suburban","44776","Travel","8","18","117.61","2117","Electronics","381","19","False","12","8","18","2117","重要深耕客户","重要客户"
"850","58","Female","Urban","84977","Fashion","8","3","1160.67","3482","Home & Kitchen","268","10","True","10","8","3","3482","重要挽留客户","重要客户"
"851","29","Female","Urban","128177","Fashion","27","9","55.67","501","Health & Beauty","11","39","False","6","27","9","501","一般维持客户","一般客户"
"852","43","Female","Urban","91194","Sports","26","8","110.5","884","Electronics","344","12","False","5","26","8","884","一般维持客户","一般客户"
"853","63","Female","Urban","59281","Fashion","15","2","1159.5","2319","Home & Kitchen","544","20","False","7","15","2","2319","新客户","一般客户"
"854","51","Male","Urban","145860","Travel","27","5","224.4","1122","Health & Beauty","569","37","False","6","27","5","1122","一般维持客户","一般客户"
"855","31","Female","Urban","49954","Sports","13","2","1653.5","3307","Home & Kitchen","166","48","False","9","13","2","3307","潜力客户","潜力客户"
"856","43","Female","Urban","33522","Sports","7","10","111.6","1116","Health & Beauty","342","41","False","10","7","10","1116","重要挽留客户","重要客户"
"857","62","Male","Suburban","43854","Technology","5","2","1729","3458","Health & Beauty","482","7","False","11","5","2","3458","重要深耕客户","重要客户"
"858","44","Female","Urban","7984","Technology","17","1","2227","2227","Electronics","19","14","False","7","17","1","2227","新客户","一般客户"
"859","26","Male","Urban","9750","Fashion","28","1","4647","4647","Apparel","184","11","False","7","28","1","4647","新客户","一般客户"
"860","43","Male","Suburban","86798","Sports","25","7","571","3997","Health & Beauty","545","7","False","9","25","7","3997","潜力客户","潜力客户"
"861","64","Male","Suburban","72786","Technology","29","2","2250.5","4501","Health & Beauty","10","29","False","8","29","2","4501","潜力客户","潜力客户"
"862","39","Female","Suburban","77995","Travel","16","1","2106","2106","Electronics","592","10","True","7","16","1","2106","新客户","一般客户"
"863","64","Female","Urban","86674","Technology","23","3","1866","5598","Apparel","192","29","False","9","23","3","5598","潜力客户","潜力客户"
"864","47","Male","Rural","12681","Technology","2","2","386","772","Books","320","9","True","7","2","2","772","新客户","一般客户"
"865","60","Female","Rural","14323","Sports","22","1","2442","2442","Books","580","36","False","6","22","1","2442","一般维持客户","一般客户"
"866","34","Female","Suburban","83473","Sports","18","11","351","3861","Apparel","475","48","True","12","18","11","3861","重要深耕客户","重要客户"
"867","43","Male","Rural","34131","Food","17","16","48.5","776","Home & Kitchen","427","10","True","9","17","16","776","潜力客户","潜力客户"
"868","53","Male","Suburban","56330","Travel","7","2","1005","2010","Electronics","59","19","True","7","7","2","2010","新客户","一般客户"
"869","18","Female","Urban","50836","Sports","13","13","379.31","4931","Apparel","436","31","False","13","13","13","4931","重要唤回客户","核心客户"
